StopID,Days,Hours,Predict,Target,APE
4,6,13,840.86,829,0.014303
7,6,13,1003.01,999,0.00401
8,6,13,1074.93,1069,0.005545
9,6,13,1199.86,1209,0.007564
11,6,13,1316.4,1329,0.009484
13,6,13,1440.06,1469,0.019701
14,6,13,1509.74,1539,0.019011
15,6,13,1595.57,1609,0.008349
16,6,13,1714.22,1719,0.002778
17,6,13,1869.32,1870,0.000361
18,6,13,1966.37,1960,0.003251
19,6,13,2103.74,2100,0.001781
20,6,13,2385.74,2369,0.007066
21,6,13,2571.77,2510,0.024609
22,6,13,2621.95,2560,0.024197
0,1,5,227.17,220,0.032578
1,1,5,332.9,310,0.073882
2,1,5,546.75,510,0.072054
3,1,5,715.33,690,0.036707
4,1,5,765.58,750,0.02077
5,1,5,858,835,0.027547
6,1,5,932.56,910,0.024788
7,1,5,1079.58,1050,0.028176
8,1,5,1145.07,1120,0.022383
9,1,5,1344.99,1330,0.01127
10,1,5,1419.88,1400,0.014203
11,1,5,1539.79,1528,0.007715
12,1,5,1566.56,1550,0.010681
13,1,5,1721.61,1710,0.00679
14,1,5,1872.04,1870,0.001091
15,1,5,1940.59,1950,0.004827
16,1,5,2058.16,2048,0.004961
17,1,6,2204.45,2190,0.006598
18,1,6,2263.4,2248,0.006851
19,1,6,2369.88,2340,0.012769
20,1,6,2564.37,2550,0.005637
21,1,6,2740.82,2720,0.007655
22,1,6,2806.57,2790,0.005939
1,1,9,108.18,110,0.016524
2,1,9,303.82,310,0.019932
3,1,9,558.58,570,0.020043
4,1,9,621.94,640,0.028225
5,1,9,715.47,730,0.019903
6,1,10,808.14,823,0.018055
7,1,10,972.66,990,0.017511
8,1,10,1034.49,1050,0.014775
9,1,10,1177.35,1190,0.01063
11,1,10,1285.89,1300,0.010853
12,1,10,1319.1,1335,0.011911
13,1,10,1484.87,1500,0.010088
14,1,10,1603.13,1633,0.018292
15,1,10,1700.31,1733,0.018863
16,1,10,1863.39,1923,0.030996
18,1,10,1997,2065,0.032928
19,1,10,2084.17,2145,0.028361
20,1,10,2347.34,2405,0.023977
21,1,10,2498.1,2555,0.022271
22,1,10,2562.57,2615,0.020048
0,2,1,169.21,180,0.059949
2,2,1,355.06,380,0.065626
3,2,1,522.68,560,0.066641
4,2,1,609.22,650,0.062745
5,2,1,714.16,741,0.036222
6,2,1,779.79,807,0.03372
7,2,1,922.66,950,0.028784
8,2,1,985.55,1010,0.024205
9,2,1,1144.1,1160,0.013709
11,2,1,1262.57,1280,0.013617
13,2,1,1468.28,1485,0.011258
14,2,2,1539.53,1535,0.002948
15,2,2,1631.46,1635,0.002166
16,2,2,1744.5,1745,0.000284
17,2,2,1835.91,1818,0.009852
18,2,2,1902.78,1895,0.004106
19,2,2,2001.87,1995,0.003441
20,2,2,2383.31,2380,0.00139
21,2,2,2626.36,2649,0.008545
22,2,2,2693.26,2719,0.009466
1,2,6,101.65,100,0.016505
2,2,6,294.6,290,0.015859
3,2,6,529.11,520,0.017514
4,2,6,607.37,600,0.012286
5,2,6,707.44,695,0.017906
6,2,6,780.72,770,0.013917
7,2,6,932.4,912,0.022372
8,2,6,1013.93,990,0.024172
9,2,6,1144.71,1110,0.031267
11,2,6,1259.35,1230,0.023862
12,2,6,1295.62,1255,0.032369
13,2,6,1477.67,1440,0.026158
14,2,6,1602.04,1560,0.02695
15,2,6,1675.34,1630,0.027814
16,2,6,1798.97,1740,0.033889
17,2,6,1890.6,1830,0.033113
18,2,6,1979.3,1933,0.023952
19,2,6,2081.12,2040,0.020159
20,2,6,2326.75,2290,0.016049
21,2,6,2490.28,2450,0.016442
22,2,6,2541.91,2500,0.016765
0,2,10,139.5,150,0.069982
1,2,10,314.66,330,0.046478
2,2,10,456.16,480,0.049672
3,2,11,721.27,670,0.076529
4,2,11,778,730,0.06575
5,2,11,884.73,839,0.054509
6,2,11,942.88,894,0.054676
7,2,11,1090.44,1048,0.040494
8,2,11,1177.2,1130,0.04177
9,2,11,1315.36,1280,0.027627
12,2,11,1353.74,1302,0.03974
14,2,11,1537.61,1490,0.031953
15,2,11,1603.9,1542,0.040143
16,2,11,1734.55,1672,0.037408
17,2,11,1838.59,1772,0.037581
18,2,11,1939.39,1872,0.036001
19,2,11,2043.91,1972,0.036465
20,2,11,2285.36,2222,0.028514
21,2,11,2538.37,2511,0.0109
22,2,11,2591.48,2557,0.013485
0,3,3,187.87,170,0.105145
1,3,3,377.05,370,0.019067
2,3,3,640.47,610,0.049957
3,3,3,784.51,740,0.060154
4,3,3,829.77,790,0.050344
5,3,3,938.48,890,0.05447
6,3,3,998.63,948,0.053403
7,3,3,1166.49,1118,0.043371
8,3,3,1241.01,1190,0.042862
9,3,3,1444.45,1390,0.039172
11,3,3,1567.13,1520,0.03101
12,3,3,1600.09,1549,0.032981
13,3,3,1726.06,1680,0.027416
16,3,3,1882.12,1860,0.011894
17,3,3,2013.35,1975,0.019416
18,3,3,2094.18,2050,0.02155
19,3,3,2206.18,2150,0.026132
20,3,3,2609.43,2540,0.027336
21,3,3,2842.91,2760,0.03004
22,3,3,2933.37,2860,0.025654
0,3,8,212.63,220,0.033498
1,3,8,346.02,350,0.011369
2,3,8,529.14,520,0.017586
3,3,8,755.08,780,0.031954
4,3,8,843.85,880,0.041078
5,3,8,949.54,990,0.04087
6,3,8,1022.31,1066,0.040985
7,3,8,1169.04,1219,0.040985
8,3,8,1252.26,1300,0.036726
9,3,8,1449.32,1490,0.027301
11,3,8,1551.47,1590,0.024232
12,3,8,1582.09,1621,0.024003
14,3,8,1676.95,1698,0.012398
15,3,8,1746.27,1768,0.012289
16,3,8,1859.31,1908,0.025519
17,3,8,2002.11,2054,0.025264
18,3,8,2073.91,2128,0.025417
19,3,8,2175.49,2248,0.032257
20,3,8,2431.13,2518,0.034499
21,3,8,2608.55,2698,0.033155
22,3,8,2665.75,2758,0.03345
0,4,1,169.85,190,0.106039
1,4,1,378.83,420,0.098012
2,4,1,489.25,530,0.076894
3,4,1,623.21,649,0.039746
4,4,1,681.41,710,0.040273
5,4,1,778.69,810,0.038652
6,4,1,880.57,910,0.032338
7,4,1,1044.06,1070,0.024243
8,4,1,1107.83,1140,0.028215
9,4,1,1286.56,1310,0.017894
11,4,1,1399.63,1420,0.014347
13,4,1,1564.96,1586,0.013265
14,4,1,1731.2,1747,0.009043
15,4,1,1792.81,1806,0.007304
16,4,1,1921.62,1933,0.005887
17,4,2,2072.43,2086,0.006504
18,4,2,2152.37,2166,0.006294
19,4,2,2249.97,2266,0.007075
20,4,2,2746.43,2754,0.002749
21,4,2,2920.7,2906,0.005059
0,4,5,175.04,160,0.094
1,4,5,385.45,370,0.041768
2,4,6,582.73,579,0.006436
3,4,6,752.76,790,0.047142
4,4,6,820.83,855,0.039963
5,4,6,919.31,940,0.022008
6,4,6,990.97,1010,0.018838
7,4,6,1156.71,1179,0.018907
8,4,6,1222.03,1239,0.013698
9,4,6,1432.06,1425,0.004953
11,4,6,1540.24,1525,0.009993
13,4,6,1690.99,1677,0.008341
14,4,6,1764.67,1746,0.010691
15,4,6,1862.82,1837,0.014058
16,4,6,2006.46,1987,0.009793
17,4,6,2103.9,2087,0.0081
18,4,6,2210.81,2207,0.001725
19,4,6,2311.97,2307,0.002153
20,4,6,2648.37,2637,0.004313
21,4,6,2796.67,2777,0.007083
22,4,6,2839.6,2817,0.008021
0,4,12,147.38,150,0.017479
1,4,12,290.29,300,0.03236
2,4,12,477.13,480,0.005969
3,4,12,673.66,720,0.064361
4,4,12,762.84,820,0.06971
5,4,12,858.62,910,0.056458
6,4,12,922.75,970,0.048716
7,4,13,1087.1,1120,0.029375
12,4,13,1122.88,1165,0.036156
14,4,13,1203.9,1245,0.033014
15,4,13,1285.96,1315,0.022086
16,4,13,1421.45,1454,0.022385
17,4,13,1529.11,1575,0.029135
18,4,13,1596.32,1665,0.04125
19,4,13,1722.98,1785,0.034745
20,4,13,2111.41,2181,0.031907
21,4,13,2362.18,2404,0.017395
0,5,2,114.36,101,0.13232
1,5,2,213.78,200,0.068886
2,5,2,348.05,341,0.020666
3,5,2,554.2,540,0.026295
4,5,2,602.62,580,0.038996
5,5,2,698.01,680,0.026489
6,5,2,788.53,769,0.0254
7,5,2,943.82,927,0.018141
8,5,2,1019.2,1000,0.019196
9,5,2,1234.24,1220,0.011672
11,5,2,1364.15,1350,0.010482
13,5,2,1543.09,1524,0.012527
14,5,2,1678.36,1667,0.006816
17,5,2,1824.19,1817,0.003956
18,5,2,1938.85,1946,0.003673
19,5,2,2059.94,2077,0.008212
20,5,2,2390.46,2413,0.009339
21,5,3,2563.97,2566,0.000791
22,5,3,2627.3,2626,0.000493
0,5,7,136.22,129,0.056003
1,5,7,319.6,319,0.00189
2,5,7,488.67,509,0.039937
3,5,7,669.35,680,0.015668
4,5,7,782.51,790,0.009479
5,5,7,869.74,879,0.010534
6,5,7,927.79,935,0.007713
7,5,7,1067,1069,0.001871
8,5,7,1132.05,1129,0.0027
9,5,7,1259.59,1250,0.007668
10,5,7,1352.64,1340,0.009433
11,5,7,1463.34,1450,0.009201
12,5,7,1495.42,1482,0.009057
13,5,7,1647.94,1629,0.011629
14,5,7,1713.15,1700,0.007736
15,5,7,1784.36,1770,0.008111
16,5,7,1923.43,1899,0.012863
17,5,7,2025.5,2000,0.012749
18,5,7,2142.63,2106,0.017391
19,5,7,2260.57,2220,0.018275
20,5,7,2550.82,2539,0.004655
21,5,7,2787.04,2809,0.007819
22,5,8,2837.89,2859,0.007382
0,6,1,167.24,160,0.045253
1,6,1,250.32,240,0.043013
2,6,1,340.02,330,0.030373
3,6,1,465.69,470,0.009178
4,6,1,550.32,560,0.017285
5,6,1,634.32,640,0.008875
6,6,1,752.68,760,0.009636
7,6,1,872.34,883,0.012078
8,6,1,935.29,950,0.015488
9,6,1,1089.26,1100,0.00976
11,6,1,1186.79,1195,0.006872
13,6,1,1322.99,1331,0.006021
14,6,1,1468.53,1477,0.005732
15,6,1,1536.25,1541,0.003082
16,6,1,1651.3,1635,0.009967
17,6,1,1780.8,1775,0.00327
18,6,1,1940.85,1935,0.003025
19,6,1,2026.38,2025,0.000683
20,6,1,2253.91,2244,0.004418
21,6,1,2413.8,2395,0.007849
22,6,1,2482.39,2465,0.007055
0,6,5,123.9,120,0.032502
1,6,5,234.77,229,0.025208
2,6,5,424.39,400,0.06097
3,6,5,581.25,640,0.0918
4,6,5,635.61,690,0.07882
5,6,5,713.11,770,0.073884
6,6,5,816.01,872,0.064214
7,6,5,997.42,1058,0.057262
8,6,6,1053.77,1110,0.050654
9,6,6,1162.39,1250,0.070089
11,6,6,1264.22,1350,0.063537
12,6,6,1294.01,1369,0.05478
13,6,6,1423.31,1500,0.051128
14,6,6,1577.6,1661,0.050212
15,6,6,1693.9,1760,0.037559
16,6,6,1832.9,1890,0.03021
17,6,6,1919.69,1980,0.030459
18,6,6,2027.15,2110,0.039267
19,6,6,2139.12,2230,0.040752
20,6,6,2456.79,2540,0.03276
21,6,6,2655.68,2740,0.030773
22,6,6,2710.08,2800,0.032114
0,6,10,244.19,250,0.023224
1,6,10,380.13,370,0.027374
2,6,10,471.95,460,0.025973
3,6,10,659.26,590,0.117398
4,6,10,752.75,670,0.123509
5,6,10,839.21,760,0.104221
6,6,10,909.45,830,0.095728
7,6,10,1065.95,998,0.068087
8,6,10,1135.36,1070,0.061081
9,6,10,1322.16,1270,0.041073
11,6,10,1430.11,1370,0.043879
13,6,10,1570.69,1512,0.038815
14,6,10,1710.35,1652,0.035318
15,6,10,1804.82,1749,0.031917
16,6,10,1949.15,1909,0.02103
17,6,10,2080.43,2043,0.01832
18,6,10,2207.73,2183,0.011331
19,6,10,2370.08,2363,0.002997
20,6,10,2864.16,2831,0.011715
21,6,11,3032.29,2983,0.016525
22,6,11,3097.7,3043,0.017977
0,1,10,115.14,119,0.032434
1,1,10,308.35,310,0.005314
2,1,10,454.28,459,0.010276
3,1,11,714.43,760,0.059963
4,1,11,765.65,810,0.054749
5,1,11,866,900,0.037783
6,1,11,922.45,953,0.032055
8,1,11,985.97,1012,0.025725
9,1,11,1109.06,1143,0.029697
13,1,11,1250.13,1296,0.03539
14,1,11,1402.3,1466,0.043454
15,1,11,1480.95,1546,0.042075
17,1,11,1614.84,1682,0.039929
18,1,11,1764.28,1821,0.031148
19,1,11,1885.18,1941,0.028758
20,1,11,2260.63,2281,0.008929
21,1,11,2454.33,2502,0.019055
22,1,11,2515,2561,0.017962
0,2,10,157.63,136,0.159009
1,2,10,359.31,356,0.009299
2,2,10,489.37,506,0.032872
4,2,10,543.94,556,0.021689
5,2,10,629.94,656,0.039722
6,2,10,718.91,746,0.036307
7,2,10,878.62,906,0.03022
8,2,10,955.5,986,0.03093
9,2,11,1142.73,1177,0.029115
11,2,11,1256.01,1297,0.031606
13,2,11,1385.15,1439,0.03742
14,2,11,1558.04,1609,0.031673
15,2,11,1633.71,1689,0.032737
16,2,11,1785.13,1839,0.029293
17,2,11,1888.09,1927,0.020191
18,2,11,2020.53,2067,0.022483
19,2,11,2129.74,2169,0.018098
20,2,11,2470.34,2520,0.019705
21,2,11,2643.85,2670,0.009794
22,2,11,2692.11,2719,0.009891
0,3,2,304.09,320,0.04973
1,3,2,493.99,502,0.015954
2,3,3,680.22,700,0.028255
3,3,3,813.93,802,0.014874
4,3,3,866.12,860,0.007115
5,3,3,956.19,950,0.006511
6,3,3,1059.52,1052,0.007148
7,3,3,1201.49,1200,0.00124
8,3,3,1275.34,1273,0.001839
9,3,3,1407.29,1451,0.030123
11,3,3,1518.03,1572,0.034335
13,3,3,1707.38,1760,0.029896
14,3,3,1827.95,1880,0.027687
15,3,3,1896.92,1952,0.02822
16,3,3,2060.65,2111,0.023851
17,3,3,2227.62,2277,0.021685
18,3,3,2371.16,2440,0.028212
19,3,3,2482.17,2540,0.022768
20,3,3,2908.1,2951,0.014537
21,3,3,3146.8,3160,0.004176
22,3,3,3218.35,3230,0.003607
0,3,11,182.44,191,0.044828
1,3,11,341.06,350,0.025554
2,3,11,579.96,600,0.033403
4,3,11,631.96,660,0.042489
5,3,11,726.84,750,0.030884
6,3,11,797.85,820,0.027011
7,3,11,962.06,980,0.018308
9,3,11,1090.06,1109,0.01708
11,3,11,1212.04,1218,0.004893
12,3,11,1245.63,1263,0.013751
13,3,11,1414.32,1429,0.010275
14,3,11,1498.52,1519,0.013483
15,3,11,1610.32,1638,0.016896
16,3,11,1787.35,1828,0.022236
17,3,12,1890.99,1909,0.009436
18,3,12,1984.15,2008,0.011877
19,3,12,2117.61,2169,0.023692
20,3,12,2688.65,2728,0.014423
22,3,12,2754.66,2797,0.015139
0,4,2,114.72,120,0.043961
1,4,2,369.3,400,0.07676
2,4,2,527.39,560,0.058231
3,4,2,675.94,690,0.020373
4,4,2,736.51,750,0.017986
5,4,2,841.44,850,0.010074
6,4,2,922.46,930,0.00811
7,4,2,1059.96,1070,0.009381
8,4,3,1129.94,1141,0.00969
9,4,3,1336.44,1330,0.004846
11,4,3,1469.5,1460,0.006504
13,4,3,1668.49,1659,0.005723
14,4,3,1838.92,1819,0.010951
15,4,3,1949.85,1927,0.011856
16,4,3,2061.06,2020,0.020328
17,4,3,2205.6,2160,0.021111
18,4,3,2276.15,2221,0.024833
20,4,3,2750.51,2689,0.022876
21,4,3,2994.15,2939,0.018764
22,4,3,3067.16,3019,0.015951
0,4,11,212.03,220,0.036226
1,4,11,314.93,320,0.015849
2,4,11,524.87,550,0.045691
3,4,12,743.97,840,0.114325
4,4,12,799.53,890,0.101647
5,4,12,893.37,978,0.086539
6,4,12,969.73,1052,0.078201
9,4,12,1214.66,1312,0.074191
10,4,12,1285.1,1372,0.063336
12,4,12,1336.08,1409,0.051751
14,4,12,1465.24,1538,0.047306
15,4,12,1539.41,1628,0.054415
16,4,12,1690.07,1778,0.049455
17,4,12,1790.06,1878,0.046824
18,4,12,1898.9,1988,0.044817
19,4,12,2015.34,2098,0.0394
22,4,12,2074.4,2148,0.034264
0,5,8,155.07,169,0.082405
1,5,8,264.49,269,0.016782
2,5,8,436.39,429,0.01722
3,5,8,632.32,599,0.055632
4,5,8,731.82,700,0.045458
5,5,8,835.51,799,0.045699
6,5,8,897.19,859,0.044459
7,5,8,1035.54,989,0.047058
8,5,8,1098.26,1049,0.046961
9,5,8,1306.88,1249,0.046341
11,5,8,1428.17,1379,0.035657
12,5,8,1457.44,1412,0.032178
13,5,8,1605.15,1549,0.036248
14,5,8,1686.91,1629,0.03555
15,5,8,1755.74,1689,0.039517
16,5,8,1902.92,1826,0.042125
17,5,8,2012.9,1930,0.042953
18,5,8,2171.6,2079,0.044542
19,5,8,2283.47,2179,0.047942
20,5,8,2563.4,2429,0.05533
21,5,8,2711.28,2559,0.059509
22,5,9,2769.67,2609,0.061583
0,5,12,241.72,252,0.040797
1,5,13,404.21,400,0.010521
2,5,13,504.15,490,0.028887
3,5,13,716.93,710,0.00976
4,5,13,780.92,780,0.00118
5,5,13,875.36,870,0.00616
6,5,13,970.55,964,0.006791
7,5,13,1135.21,1130,0.004613
8,5,13,1201.71,1200,0.001427
9,5,13,1369.02,1350,0.014092
11,5,13,1469.07,1459,0.006901
13,5,13,1589.64,1574,0.009939
14,5,13,1762.15,1743,0.010987
15,5,13,1821.24,1793,0.015747
16,5,13,1947.63,1914,0.017572
17,5,13,2046.25,2023,0.011491
18,5,13,2207.39,2183,0.01117
19,5,13,2317.53,2323,0.002355
20,5,13,2676.48,2643,0.012666
21,5,13,2868.64,2815,0.019054
22,5,13,2929.67,2873,0.019725
0,6,2,82.24,72,0.142165
1,6,2,263.28,262,0.004886
2,6,2,422.01,412,0.024289
3,6,2,541.99,572,0.052457
4,6,2,597.68,640,0.06612
5,6,2,677.35,712,0.048661
6,6,2,740.34,772,0.04101
7,6,2,900.7,918,0.018844
8,6,3,964.16,978,0.014148
9,6,3,1099.79,1112,0.010978
11,6,3,1234.09,1254,0.015875
13,6,3,1364.31,1378,0.009934
14,6,3,1438.24,1438,0.000168
16,6,3,1542.82,1538,0.003134
17,6,3,1643.72,1638,0.003493
18,6,3,1751.95,1728,0.013862
19,6,3,1853.37,1828,0.013881
20,6,3,2055.68,2048,0.00375
21,6,3,2220.58,2228,0.00333
22,6,3,2288.74,2288,0.000322
0,6,11,214.22,215,0.003628
1,6,11,350.16,350,0.000446
2,6,11,456.19,452,0.00926
3,6,11,636.12,581,0.094872
4,6,11,700.74,650,0.078056
5,6,11,787,731,0.07661
6,6,11,848.92,791,0.07323
7,6,11,998.88,940,0.062639
8,6,11,1050.9,996,0.055118
9,6,11,1175.96,1120,0.049964
10,6,11,1261.38,1220,0.033918
11,6,11,1391.75,1360,0.023346
13,6,11,1520.29,1499,0.014201
14,6,11,1593.1,1571,0.01407
15,6,11,1672.17,1659,0.007936
16,6,11,1812.64,1789,0.013217
17,6,11,1926.97,1905,0.011533
18,6,11,2059.98,2034,0.012773
19,6,11,2163.78,2160,0.001749
20,6,11,2507.16,2458,0.020002
21,6,11,2697.12,2629,0.02591
22,6,11,2752.84,2689,0.023742
0,1,3,118.95,110,0.081329
1,1,3,277.74,274,0.013651
2,1,3,432.16,425,0.016856
3,1,3,564.57,605,0.066828
4,1,3,609.83,655,0.068958
5,1,3,715.72,754,0.050771
6,1,3,825.29,862,0.042585
7,1,3,966.56,990,0.02368
8,1,3,1064.37,1085,0.01901
9,1,3,1213.58,1225,0.009322
11,1,3,1334.09,1335,0.000682
14,1,3,1435.11,1435,0.000078
15,1,3,1507.08,1515,0.005227
16,1,3,1653.82,1665,0.006715
17,1,3,1792.78,1803,0.005666
18,1,3,1898.72,1905,0.003297
19,1,3,2033.33,2045,0.005707
20,1,3,2482.95,2465,0.007281
21,1,3,2769.54,2745,0.008941
0,1,9,207.3,220,0.057722
1,1,9,391.91,400,0.020219
2,1,9,495.16,500,0.009689
3,1,9,769.16,690,0.114723
4,1,9,853.8,770,0.108826
5,1,9,950.24,860,0.104934
6,1,9,1012.17,922,0.097797
7,1,9,1165.56,1085,0.07425
8,1,9,1241.75,1159,0.071398
9,1,9,1392.09,1330,0.046683
11,1,10,1509.17,1450,0.040805
13,1,10,1690.63,1642,0.029614
14,1,10,1784.6,1742,0.024454
15,1,10,1877.85,1842,0.019463
16,1,10,2016.56,2002,0.007272
17,1,10,2141.94,2132,0.004664
20,1,10,2506.63,2507,0.000147
21,1,10,2701.9,2692,0.003679
22,1,10,2757.09,2752,0.001851
0,2,3,111.53,110,0.013929
1,2,3,281.6,310,0.0916
2,2,3,477,500,0.04599
3,2,3,627.61,679,0.075689
4,2,3,677.35,730,0.072121
5,2,3,792.72,850,0.067388
6,2,3,847.66,904,0.062324
7,2,3,1012.61,1066,0.050083
8,2,3,1091.38,1145,0.046832
9,2,3,1215.89,1300,0.064698
11,2,3,1361.47,1440,0.054535
13,2,3,1488.95,1564,0.047985
14,2,3,1617.53,1702,0.04963
15,2,3,1715.52,1804,0.049045
16,2,3,1854.56,1964,0.055723
17,2,3,2021.26,2134,0.052832
18,2,3,2169.38,2275,0.046428
19,2,3,2283.58,2374,0.03809
20,2,3,2650.86,2724,0.026849
21,2,3,2865.06,2934,0.023498
22,2,4,2935.95,3014,0.025897
0,2,9,191.45,200,0.042742
1,2,9,313.65,310,0.011779
2,2,9,473.46,470,0.007366
3,2,9,700.77,740,0.053018
4,2,9,763.97,800,0.04504
5,2,9,861.78,889,0.030619
6,2,9,959.54,989,0.029789
7,2,9,1102.77,1140,0.032657
8,2,9,1195.47,1240,0.035914
9,2,9,1356.8,1409,0.037051
10,2,10,1450.39,1509,0.038843
11,2,10,1586.04,1639,0.032312
13,2,10,1747.92,1810,0.034296
14,2,10,1885.75,1950,0.032947
15,2,10,2003.41,2070,0.032171
16,2,10,2128.75,2219,0.040669
17,2,10,2238.64,2330,0.039212
18,2,10,2369.9,2460,0.036627
19,2,10,2457.24,2560,0.040142
20,2,10,2736.39,2847,0.038853
21,2,10,2902.66,3009,0.035341
22,2,10,2956.35,3059,0.033556
0,3,2,283.52,290,0.022347
2,3,2,427.96,440,0.02736
3,3,3,594.22,620,0.041582
4,3,3,638.73,670,0.046667
5,3,3,725.54,747,0.028734
6,3,3,787.77,805,0.021398
7,3,3,937.42,955,0.018412
8,3,3,1008.77,1020,0.011006
9,3,3,1209.02,1210,0.000809
11,3,3,1334.14,1340,0.004373
14,3,3,1509.35,1520,0.007008
15,3,3,1616.7,1630,0.008158
16,3,3,1740.08,1750,0.005668
17,3,3,1877.26,1890,0.00674
18,3,3,1957.49,1970,0.006351
19,3,3,2062.34,2090,0.013234
20,3,3,2540.07,2600,0.023052
21,3,3,2783.58,2810,0.009403
22,3,3,2857.28,2880,0.007887
0,3,9,228.75,230,0.005434
1,3,9,425.54,430,0.010367
2,3,9,613.18,600,0.021961
3,3,9,846.07,890,0.049356
4,3,9,945.78,990,0.044663
5,3,9,1060.8,1100,0.035635
6,3,9,1125.91,1165,0.033556
7,3,9,1268.19,1297,0.022211
8,3,9,1342.78,1370,0.019868
9,3,9,1546.73,1590,0.027213
11,3,9,1648.12,1690,0.024779
13,3,10,1806.59,1850,0.023465
14,3,10,1935.02,1990,0.027628
15,3,10,2016.7,2060,0.021021
16,3,10,2172.07,2210,0.017165
17,3,10,2275.39,2320,0.019226
18,3,10,2393.09,2430,0.015188
19,3,10,2508.61,2540,0.012356
20,3,10,2747.96,2757,0.003279
21,3,10,2974.43,2990,0.005209
22,3,10,3046.86,3067,0.006568
0,3,14,178,190,0.063136
1,3,14,303.19,320,0.052531
2,3,14,467.21,480,0.02664
3,3,14,622.86,610,0.021085
4,3,14,676.7,670,0.010004
5,3,14,765.24,750,0.020315
6,3,14,835.39,820,0.018769
7,3,14,982.51,970,0.012894
8,3,14,1057.35,1050,0.006997
9,3,14,1226.55,1240,0.010851
11,3,14,1336,1350,0.010367
13,3,14,1452.82,1468,0.010342
14,3,14,1521.76,1528,0.004085
15,3,14,1597.27,1628,0.018877
16,3,14,1789.47,1828,0.021075
17,3,14,1895.44,1938,0.021961
18,3,14,2009.88,2058,0.023382
19,3,15,2114.93,2178,0.028958
20,3,15,2387.51,2458,0.028678
21,3,15,2566.89,2618,0.019524
22,3,15,2636.55,2678,0.015479
0,4,3,175.34,180,0.025894
1,4,3,309.3,310,0.002262
2,4,3,520.31,540,0.036471
3,4,3,649.19,720,0.098343
4,4,3,699.44,770,0.091641
5,4,3,803.46,860,0.065746
6,4,3,865.42,920,0.059327
7,4,3,1022.52,1080,0.053223
8,4,3,1087.81,1150,0.054076
9,4,3,1277,1330,0.039847
10,4,3,1351.41,1410,0.041554
11,4,3,1453.08,1510,0.037697
13,4,3,1621.58,1673,0.030737
14,4,3,1721.12,1793,0.040087
15,4,3,1790.56,1863,0.038882
16,4,3,1918.07,1983,0.032745
17,4,3,2012.8,2093,0.038318
18,4,3,2128.79,2213,0.038051
19,4,3,2251.45,2353,0.043159
20,4,3,2557.62,2633,0.028628
21,4,3,2786.1,2873,0.030246
0,4,11,130.11,130,0.000825
1,4,11,246.57,240,0.027395
2,4,11,352.72,360,0.02023
3,4,11,584.08,657,0.110982
4,4,11,676.13,730,0.073791
5,4,11,772.11,840,0.080821
6,4,11,851.59,920,0.074361
7,4,11,1012.26,1080,0.062722
9,4,11,1166.09,1220,0.04419
11,4,11,1334.23,1380,0.033167
12,4,11,1364.19,1410,0.032492
14,4,11,1581.34,1630,0.029855
15,4,11,1661.33,1690,0.016965
16,4,11,1813.27,1838,0.013454
17,4,11,1963.82,1970,0.003135
18,4,12,2088.42,2110,0.01023
19,4,12,2219.12,2240,0.009321
22,4,12,2297.28,2330,0.014042
0,5,9,156.17,170,0.08138
2,5,9,309.64,330,0.061705
3,5,9,551.79,570,0.03195
4,5,10,630.65,660,0.044467
5,5,10,729.31,765,0.046658
6,5,10,802.2,840,0.044995
7,5,10,962.94,1010,0.046596
8,5,10,1033.51,1079,0.042157
9,5,10,1150.57,1220,0.056912
10,5,10,1243.91,1320,0.057645
11,5,10,1370.7,1450,0.05469
12,5,10,1400.56,1480,0.053677
13,5,10,1551.38,1620,0.042361
14,5,10,1726.42,1800,0.040875
15,5,10,1797.65,1870,0.03869
16,5,10,1924.5,1978,0.027045
17,5,10,2042.97,2090,0.022502
18,5,10,2132.72,2170,0.01718
19,5,10,2249.72,2300,0.021862
20,5,10,2605.62,2650,0.016747
21,5,10,2786.56,2870,0.029073
22,5,10,2850.47,2930,0.027144
0,5,14,125.8,140,0.10141
1,5,14,318.03,330,0.036284
3,5,14,507.69,530,0.042099
4,5,15,581.05,620,0.062825
5,5,15,678.14,720,0.058137
6,5,15,737.41,778,0.052178
7,5,15,875.11,920,0.048789
8,5,15,943.08,988,0.045466
9,5,15,1069.64,1120,0.044967
10,5,15,1133.78,1180,0.039166
11,5,15,1253.91,1300,0.035456
13,5,15,1407.47,1451,0.030003
14,5,15,1548.87,1591,0.02648
15,5,15,1617.11,1671,0.032253
16,5,15,1732.61,1771,0.021675
17,5,15,1865.09,1901,0.018892
18,5,15,1979.42,2021,0.020576
19,5,15,2084.2,2121,0.017353
20,5,15,2433.33,2479,0.018424
21,5,15,2585.25,2621,0.013638
22,5,15,2642.11,2671,0.010817
0,6,2,88.23,90,0.019621
1,6,2,251.78,261,0.035316
2,6,2,424.99,450,0.055577
3,6,2,583.56,630,0.073715
4,6,2,648.94,701,0.07426
5,6,2,735,791,0.070791
6,6,2,843.84,901,0.06344
7,6,2,1009.65,1061,0.048395
8,6,2,1074.55,1131,0.049911
9,6,2,1222.97,1280,0.044553
11,6,2,1327.61,1380,0.037962
13,6,2,1532.06,1585,0.033403
14,6,2,1676.69,1725,0.028005
16,6,2,1808.61,1884,0.040015
17,6,2,1926.59,2005,0.039107
18,6,2,2011.05,2085,0.035466
19,6,2,2116.46,2182,0.030039
