,StopID,Days,Hours,Predict,Target,APE
3160,21,2,11,2538.37,2511,0.0109
3161,22,2,11,2591.48,2557,0.013484999999999999
3162,0,3,3,187.87,170,0.105145
3163,1,3,3,377.05,370,0.019066999999999997
3164,2,3,3,640.47,610,0.049957
3165,3,3,3,784.51,740,0.060154
3166,4,3,3,829.77,790,0.050344
3167,5,3,3,938.48,890,0.054470000000000005
3168,6,3,3,998.63,948,0.053403
3169,7,3,3,1166.49,1118,0.043371
3170,8,3,3,1241.01,1190,0.042862
3171,9,3,3,1444.45,1390,0.039172000000000005
3172,11,3,3,1567.13,1520,0.031010000000000003
3173,12,3,3,1600.09,1549,0.032981
3174,13,3,3,1726.06,1680,0.027416000000000003
3175,16,3,3,1882.12,1860,0.011894
3176,17,3,3,2013.35,1975,0.019416
3177,18,3,3,2094.18,2050,0.02155
3178,19,3,3,2206.18,2150,0.026132
3179,20,3,3,2609.43,2540,0.027336000000000003
3180,21,3,3,2842.91,2760,0.030039999999999997
3181,22,3,3,2933.37,2860,0.025654000000000003
3182,0,3,8,212.63,220,0.033498
3183,1,3,8,346.02,350,0.011369
3184,2,3,8,529.14,520,0.017586
3185,3,3,8,755.08,780,0.031954
3186,4,3,8,843.85,880,0.041077999999999996
3187,5,3,8,949.54,990,0.04087
3188,6,3,8,1022.31,1066,0.040985
3189,7,3,8,1169.04,1219,0.040985
3190,8,3,8,1252.26,1300,0.036726
3191,9,3,8,1449.32,1490,0.027301
3192,11,3,8,1551.47,1590,0.024232
3193,12,3,8,1582.09,1621,0.024003
3194,14,3,8,1676.95,1698,0.012398000000000001
3195,15,3,8,1746.27,1768,0.012289
3196,16,3,8,1859.31,1908,0.025519
3197,17,3,8,2002.11,2054,0.025263999999999998
3198,18,3,8,2073.91,2128,0.025417
3199,19,3,8,2175.49,2248,0.032257
3200,20,3,8,2431.13,2518,0.034499
3201,21,3,8,2608.55,2698,0.033155000000000004
3202,22,3,8,2665.75,2758,0.03345
3203,0,4,1,169.85,190,0.10603900000000001
3204,1,4,1,378.83,420,0.098012
3205,2,4,1,489.25,530,0.076894
3206,3,4,1,623.21,649,0.039746
3207,4,4,1,681.41,710,0.040273
3208,5,4,1,778.69,810,0.038652
3209,6,4,1,880.57,910,0.032338
3210,7,4,1,1044.06,1070,0.024243
3211,8,4,1,1107.83,1140,0.028214999999999997
3212,9,4,1,1286.56,1310,0.017894
3213,11,4,1,1399.63,1420,0.014347
3214,13,4,1,1564.96,1586,0.013265
3215,14,4,1,1731.2,1747,0.009043
3216,15,4,1,1792.81,1806,0.007304000000000001
3217,16,4,1,1921.62,1933,0.005887
3218,17,4,2,2072.43,2086,0.006504
3219,18,4,2,2152.37,2166,0.006294
3220,19,4,2,2249.97,2266,0.007075
3221,20,4,2,2746.43,2754,0.0027489999999999997
3222,21,4,2,2920.7,2906,0.005059
3223,0,4,5,175.04,160,0.094
3224,1,4,5,385.45,370,0.041768
3225,2,4,6,582.73,579,0.006436
3226,3,4,6,752.76,790,0.047142
3227,4,4,6,820.83,855,0.039963
3228,5,4,6,919.31,940,0.022008
3229,6,4,6,990.97,1010,0.018838
3230,7,4,6,1156.71,1179,0.018907
3231,8,4,6,1222.03,1239,0.013697999999999998
3232,9,4,6,1432.06,1425,0.004953
3233,11,4,6,1540.24,1525,0.009993
3234,13,4,6,1690.99,1677,0.008341
3235,14,4,6,1764.67,1746,0.010690999999999999
3236,15,4,6,1862.82,1837,0.014058000000000001
3237,16,4,6,2006.46,1987,0.009793000000000001
3238,17,4,6,2103.9,2087,0.0081
3239,18,4,6,2210.81,2207,0.001725
3240,19,4,6,2311.97,2307,0.002153
3241,20,4,6,2648.37,2637,0.004313
3242,21,4,6,2796.67,2777,0.007083
3243,22,4,6,2839.6,2817,0.008020999999999999
3244,0,4,12,147.38,150,0.017478999999999998
3245,1,4,12,290.29,300,0.03236
3246,2,4,12,477.13,480,0.0059689999999999995
3247,3,4,12,673.66,720,0.064361
3248,4,4,12,762.84,820,0.06971000000000001
3249,5,4,12,858.62,910,0.056458
3250,6,4,12,922.75,970,0.048716
3251,7,4,13,1087.1,1120,0.029375
3252,12,4,13,1122.88,1165,0.036156
3253,14,4,13,1203.9,1245,0.033014
3254,15,4,13,1285.96,1315,0.022086
3255,16,4,13,1421.45,1454,0.022385
3256,17,4,13,1529.11,1575,0.029135
3257,18,4,13,1596.32,1665,0.04125
3258,19,4,13,1722.98,1785,0.034745
3259,20,4,13,2111.41,2181,0.031907
3260,21,4,13,2362.18,2404,0.017394999999999997
3261,0,10,2,114.36,101,0.13232
3262,1,10,2,213.78,200,0.068886
3263,2,10,2,348.05,341,0.020666
3264,3,10,2,554.2,540,0.026295
3265,4,10,2,602.62,580,0.038995999999999996
3266,5,10,2,698.01,680,0.026489
3267,6,10,2,788.53,769,0.0254
3268,7,10,2,943.82,927,0.018141
3269,8,10,2,1019.2,1000,0.019196
3270,9,10,2,1234.24,1220,0.011672
3271,11,10,2,1364.15,1350,0.010482
3272,13,10,2,1543.09,1524,0.012527
3273,14,10,2,1678.36,1667,0.006816
3274,17,10,2,1824.19,1817,0.003956
3275,18,10,2,1938.85,1946,0.0036729999999999996
3276,19,10,2,2059.94,2077,0.008212
3277,20,10,2,2390.46,2413,0.009339
3278,21,10,3,2563.97,2566,0.000791
3279,22,10,3,2627.3,2626,0.000493
3280,0,10,7,136.22,129,0.056003
3281,1,10,7,319.6,319,0.0018899999999999998
3282,2,10,7,488.67,509,0.039937
3283,3,10,7,669.35,680,0.015668
3284,4,10,7,782.51,790,0.009479000000000001
3285,5,10,7,869.74,879,0.010534
3286,6,10,7,927.79,935,0.007712999999999999
3287,7,10,7,1067.0,1069,0.001871
3288,8,10,7,1132.05,1129,0.0027
3289,9,10,7,1259.59,1250,0.007668
3290,10,10,7,1352.64,1340,0.009433
3291,11,10,7,1463.34,1450,0.009201
3292,12,10,7,1495.42,1482,0.009056999999999999
3293,13,10,7,1647.94,1629,0.011629
3294,14,10,7,1713.15,1700,0.007736
3295,15,10,7,1784.36,1770,0.008111
3296,16,10,7,1923.43,1899,0.012863
3297,17,10,7,2025.5,2000,0.012749
3298,18,10,7,2142.63,2106,0.017391
3299,19,10,7,2260.57,2220,0.018275
3300,20,10,7,2550.82,2539,0.004654999999999999
3301,21,10,7,2787.04,2809,0.007819
3302,22,10,8,2837.89,2859,0.007382
3303,0,6,1,167.24,160,0.045252999999999995
3304,1,6,1,250.32,240,0.043013
3305,2,6,1,340.02,330,0.030373
3306,3,6,1,465.69,470,0.009178
3307,4,6,1,550.32,560,0.017285
3308,5,6,1,634.32,640,0.008875
3309,6,6,1,752.68,760,0.009636
3310,7,6,1,872.34,883,0.012078
3311,8,6,1,935.29,950,0.015488
3312,9,6,1,1089.26,1100,0.00976
3313,11,6,1,1186.79,1195,0.006872
3314,13,6,1,1322.99,1331,0.006021
3315,14,6,1,1468.53,1477,0.005732
3316,15,6,1,1536.25,1541,0.003082
3317,16,6,1,1651.3,1635,0.009967
3318,17,6,1,1780.8,1775,0.0032700000000000003
3319,18,6,1,1940.85,1935,0.003025
3320,19,6,1,2026.38,2025,0.000683
3321,20,6,1,2253.91,2244,0.004418
3322,21,6,1,2413.8,2395,0.007849
3323,22,6,1,2482.39,2465,0.007055
3324,0,6,5,123.9,120,0.032501999999999996
3325,1,6,5,234.77,229,0.025208
3326,2,6,5,424.39,400,0.06097
3327,3,6,5,581.25,640,0.0918
3328,4,6,5,635.61,690,0.07882
3329,5,6,5,713.11,770,0.073884
3330,6,6,5,816.01,872,0.064214
3331,7,6,5,997.42,1058,0.057262
3332,8,6,6,1053.77,1110,0.050654000000000005
3333,9,6,6,1162.39,1250,0.070089
3334,11,6,6,1264.22,1350,0.063537
3335,12,6,6,1294.01,1369,0.054779999999999995
3336,13,6,6,1423.31,1500,0.051128
3337,14,6,6,1577.6,1661,0.050212
3338,15,6,6,1693.9,1760,0.037558999999999995
3339,16,6,6,1832.9,1890,0.03021
3340,17,6,6,1919.69,1980,0.030458999999999996
3341,18,6,6,2027.15,2110,0.039267
3342,19,6,6,2139.12,2230,0.040752
3343,20,6,6,2456.79,2540,0.032760000000000004
3344,21,6,6,2655.68,2740,0.030773000000000002
3345,22,6,6,2710.08,2800,0.032114
3346,0,6,10,244.19,250,0.023224
3347,1,6,10,380.13,370,0.027374000000000002
3348,2,6,10,471.95,460,0.025973000000000003
3349,3,6,10,659.26,590,0.117398
3350,4,6,10,752.75,670,0.123509
3351,5,6,10,839.21,760,0.10422100000000001
3352,6,6,10,909.45,830,0.095728
3353,7,6,10,1065.95,998,0.068087
3354,8,6,10,1135.36,1070,0.061080999999999996
3355,9,6,10,1322.16,1270,0.041073
3356,11,6,10,1430.11,1370,0.043879
3357,13,6,10,1570.69,1512,0.038814999999999995
3358,14,6,10,1710.35,1652,0.035318
3359,15,6,10,1804.82,1749,0.031917
3360,16,6,10,1949.15,1909,0.02103
3361,17,6,10,2080.43,2043,0.01832
3362,18,6,10,2207.73,2183,0.011331
3363,19,6,10,2370.08,2363,0.002997
3364,20,6,10,2864.16,2831,0.011715
3365,21,6,11,3032.29,2983,0.016525
3366,22,6,11,3097.7,3043,0.017977
3367,0,1,10,115.14,119,0.032434
3368,1,1,10,308.35,310,0.005314
3369,2,1,10,454.28,459,0.010276
3370,3,1,11,714.43,760,0.059963
3371,4,1,11,765.65,810,0.054749
3372,5,1,11,866.0,900,0.037783
3373,6,1,11,922.45,953,0.032055
3374,8,1,11,985.97,1012,0.025725
3375,9,1,11,1109.06,1143,0.029697
3376,13,1,11,1250.13,1296,0.03539
3377,14,1,11,1402.3,1466,0.043454
3378,15,1,11,1480.95,1546,0.042075
3379,17,1,11,1614.84,1682,0.039929
3380,18,1,11,1764.28,1821,0.031148000000000002
3381,19,1,11,1885.18,1941,0.028758
3382,20,1,11,2260.63,2281,0.008929000000000001
3383,21,1,11,2454.33,2502,0.019055000000000002
3384,22,1,11,2515.0,2561,0.017962
3385,0,2,10,157.63,136,0.15900899999999998
3386,1,2,10,359.31,356,0.009299
3387,2,2,10,489.37,506,0.032872000000000005
3388,4,2,10,543.94,556,0.021689
3389,5,2,10,629.94,656,0.039722
3390,6,2,10,718.91,746,0.036307
3391,7,2,10,878.62,906,0.03022
3392,8,2,10,955.5,986,0.030930000000000003
3393,9,2,11,1142.73,1177,0.029115
3394,11,2,11,1256.01,1297,0.031606
3395,13,2,11,1385.15,1439,0.03742
3396,14,2,11,1558.04,1609,0.031673
3397,15,2,11,1633.71,1689,0.032737
3398,16,2,11,1785.13,1839,0.029293
3399,17,2,11,1888.09,1927,0.020191
3400,18,2,11,2020.53,2067,0.022483000000000003
3401,19,2,11,2129.74,2169,0.018098
3402,20,2,11,2470.34,2520,0.019705
3403,21,2,11,2643.85,2670,0.009794
3404,22,2,11,2692.11,2719,0.009891
3405,0,3,2,304.09,320,0.04973
3406,1,3,2,493.99,502,0.015954
3407,2,3,3,680.22,700,0.028255000000000002
3408,3,3,3,813.93,802,0.014874
3409,4,3,3,866.12,860,0.007115000000000001
3410,5,3,3,956.19,950,0.006511
3411,6,3,3,1059.52,1052,0.007148000000000001
3412,7,3,3,1201.49,1200,0.00124
3413,8,3,3,1275.34,1273,0.0018390000000000001
3414,9,3,3,1407.29,1451,0.030123
3415,11,3,3,1518.03,1572,0.034335000000000004
3416,13,3,3,1707.38,1760,0.029896
3417,14,3,3,1827.95,1880,0.027687
3418,15,3,3,1896.92,1952,0.02822
3419,16,3,3,2060.65,2111,0.023851
3420,17,3,3,2227.62,2277,0.021685
3421,18,3,3,2371.16,2440,0.028212
3422,19,3,3,2482.17,2540,0.022768
3423,20,3,3,2908.1,2951,0.014537000000000001
3424,21,3,3,3146.8,3160,0.004176
3425,22,3,3,3218.35,3230,0.003607
3426,0,3,11,182.44,191,0.044828
3427,1,3,11,341.06,350,0.025554
3428,2,3,11,579.96,600,0.033402999999999995
3429,4,3,11,631.96,660,0.042489
3430,5,3,11,726.84,750,0.030883999999999998
3431,6,3,11,797.85,820,0.027011
3432,7,3,11,962.06,980,0.018308
3433,9,3,11,1090.06,1109,0.01708
3434,11,3,11,1212.04,1218,0.004893
3435,12,3,11,1245.63,1263,0.013751
3436,13,3,11,1414.32,1429,0.010275
3437,14,3,11,1498.52,1519,0.013483000000000002
3438,15,3,11,1610.32,1638,0.016896
3439,16,3,11,1787.35,1828,0.022236000000000002
3440,17,3,12,1890.99,1909,0.009436
3441,18,3,12,1984.15,2008,0.011877
3442,19,3,12,2117.61,2169,0.023691999999999998
3443,20,3,12,2688.65,2728,0.014422999999999998
3444,22,3,12,2754.66,2797,0.015138999999999998
3445,0,4,2,114.72,120,0.043961
3446,1,4,2,369.3,400,0.07676000000000001
3447,2,4,2,527.39,560,0.05823099999999999
3448,3,4,2,675.94,690,0.020373
3449,4,4,2,736.51,750,0.017986000000000002
3450,5,4,2,841.44,850,0.010074
3451,6,4,2,922.46,930,0.00811
3452,7,4,2,1059.96,1070,0.009381
3453,8,4,3,1129.94,1141,0.00969
3454,9,4,3,1336.44,1330,0.0048460000000000005
3455,11,4,3,1469.5,1460,0.006504
3456,13,4,3,1668.49,1659,0.005723
3457,14,4,3,1838.92,1819,0.010951
3458,15,4,3,1949.85,1927,0.011856
3459,16,4,3,2061.06,2020,0.020328
3460,17,4,3,2205.6,2160,0.021111
3461,18,4,3,2276.15,2221,0.024833
3462,20,4,3,2750.51,2689,0.022876
3463,21,4,3,2994.15,2939,0.018764
3464,22,4,3,3067.16,3019,0.015951
3465,0,4,11,212.03,220,0.036226
3466,1,4,11,314.93,320,0.015849000000000002
3467,2,4,11,524.87,550,0.045691
3468,3,4,12,743.97,840,0.114325
3469,4,4,12,799.53,890,0.101647
3470,5,4,12,893.37,978,0.086539
3471,6,4,12,969.73,1052,0.07820099999999999
3472,9,4,12,1214.66,1312,0.074191
3473,10,4,12,1285.1,1372,0.063336
3474,12,4,12,1336.08,1409,0.051751
3475,14,4,12,1465.24,1538,0.047306
3476,15,4,12,1539.41,1628,0.054415
3477,16,4,12,1690.07,1778,0.049455
3478,17,4,12,1790.06,1878,0.046824
3479,18,4,12,1898.9,1988,0.044817
3480,19,4,12,2015.34,2098,0.0394
3481,22,4,12,2074.4,2148,0.034263999999999996
3482,0,10,8,155.07,169,0.08240499999999999
3483,1,10,8,264.49,269,0.016782
3484,2,10,8,436.39,429,0.01722
3485,3,10,8,632.32,599,0.05563200000000001
3486,4,10,8,731.82,700,0.045458
3487,5,10,8,835.51,799,0.045699000000000004
3488,6,10,8,897.19,859,0.044459
3489,7,10,8,1035.54,989,0.047057999999999996
3490,8,10,8,1098.26,1049,0.046961
3491,9,10,8,1306.88,1249,0.046341
3492,11,10,8,1428.17,1379,0.035657
3493,12,10,8,1457.44,1412,0.032178
3494,13,10,8,1605.15,1549,0.036248
3495,14,10,8,1686.91,1629,0.03555
3496,15,10,8,1755.74,1689,0.039517000000000004
3497,16,10,8,1902.92,1826,0.042125
3498,17,10,8,2012.9,1930,0.042953
3499,18,10,8,2171.6,2079,0.044542
3500,19,10,8,2283.47,2179,0.047942
3501,20,10,8,2563.4,2429,0.05533
3502,21,10,8,2711.28,2559,0.059509000000000006
3503,22,10,9,2769.67,2609,0.061583000000000006
3504,0,10,12,241.72,252,0.040797
3505,1,10,13,404.21,400,0.010520999999999999
3506,2,10,13,504.15,490,0.028887
3507,3,10,13,716.93,710,0.00976
3508,4,10,13,780.92,780,0.00118
3509,5,10,13,875.36,870,0.0061600000000000005
3510,6,10,13,970.55,964,0.006790999999999999
3511,7,10,13,1135.21,1130,0.004613
3512,8,10,13,1201.71,1200,0.0014269999999999999
3513,9,10,13,1369.02,1350,0.014091999999999999
3514,11,10,13,1469.07,1459,0.006901000000000001
3515,13,10,13,1589.64,1574,0.009939
3516,14,10,13,1762.15,1743,0.010987
3517,15,10,13,1821.24,1793,0.015747
3518,16,10,13,1947.63,1914,0.017572
3519,17,10,13,2046.25,2023,0.011491
3520,18,10,13,2207.39,2183,0.011170000000000001
3521,19,10,13,2317.53,2323,0.002355
3522,20,10,13,2676.48,2643,0.012666
3523,21,10,13,2868.64,2815,0.019053999999999998
3524,22,10,13,2929.67,2873,0.019725
3525,0,6,2,82.24,72,0.142165
3526,1,6,2,263.28,262,0.004886
3527,2,6,2,422.01,412,0.024288999999999998
3528,3,6,2,541.99,572,0.052457000000000004
3529,4,6,2,597.68,640,0.06612
3530,5,6,2,677.35,712,0.048661
3531,6,6,2,740.34,772,0.041010000000000005
3532,7,6,2,900.7,918,0.018844
3533,8,6,3,964.16,978,0.014147999999999999
3534,9,6,3,1099.79,1112,0.010978
3535,11,6,3,1234.09,1254,0.015875
3536,13,6,3,1364.31,1378,0.009934
3537,14,6,3,1438.24,1438,0.000168
3538,16,6,3,1542.82,1538,0.003134
3539,17,6,3,1643.72,1638,0.003493
3540,18,6,3,1751.95,1728,0.013862000000000001
3541,19,6,3,1853.37,1828,0.013881000000000001
3542,20,6,3,2055.68,2048,0.00375
3543,21,6,3,2220.58,2228,0.0033299999999999996
3544,22,6,3,2288.74,2288,0.000322
3545,0,6,11,214.22,215,0.003628
3546,1,6,11,350.16,350,0.000446
3547,2,6,11,456.19,452,0.00926
3548,3,6,11,636.12,581,0.094872
3549,4,6,11,700.74,650,0.078056
3550,5,6,11,787.0,731,0.07661
3551,6,6,11,848.92,791,0.07322999999999999
3552,7,6,11,998.88,940,0.062639
3553,8,6,11,1050.9,996,0.05511799999999999
3554,9,6,11,1175.96,1120,0.049964
3555,10,6,11,1261.38,1220,0.033918000000000004
3556,11,6,11,1391.75,1360,0.023346000000000002
3557,13,6,11,1520.29,1499,0.014200999999999998
3558,14,6,11,1593.1,1571,0.01407
3559,15,6,11,1672.17,1659,0.007936
3560,16,6,11,1812.64,1789,0.013217
3561,17,6,11,1926.97,1905,0.011533
3562,18,6,11,2059.98,2034,0.012773
3563,19,6,11,2163.78,2160,0.001749
3564,20,6,11,2507.16,2458,0.020002000000000002
3565,21,6,11,2697.12,2629,0.025910000000000002
3566,22,6,11,2752.84,2689,0.023742
3567,0,1,3,118.95,110,0.081329
3568,1,1,3,277.74,274,0.013651
3569,2,1,3,432.16,425,0.016856
3570,3,1,3,564.57,605,0.066828
3571,4,1,3,609.83,655,0.068958
3572,5,1,3,715.72,754,0.050771
3573,6,1,3,825.29,862,0.042585000000000005
3574,7,1,3,966.56,990,0.02368
3575,8,1,3,1064.37,1085,0.01901
3576,9,1,3,1213.58,1225,0.009322
3577,11,1,3,1334.09,1335,0.000682
3578,14,1,3,1435.11,1435,7.8e-05
3579,15,1,3,1507.08,1515,0.005227000000000001
3580,16,1,3,1653.82,1665,0.0067150000000000005
3581,17,1,3,1792.78,1803,0.005666
3582,18,1,3,1898.72,1905,0.003297
3583,19,1,3,2033.33,2045,0.005707
3584,20,1,3,2482.95,2465,0.007281
3585,21,1,3,2769.54,2745,0.008941
3586,0,1,9,207.3,220,0.057722
3587,1,1,9,391.91,400,0.020219
3588,2,1,9,495.16,500,0.009689
3589,3,1,9,769.16,690,0.114723
3590,4,1,9,853.8,770,0.10882599999999999
3591,5,1,9,950.24,860,0.10493399999999999
3592,6,1,9,1012.17,922,0.09779700000000001
3593,7,1,9,1165.56,1085,0.07425
3594,8,1,9,1241.75,1159,0.071398
3595,9,1,9,1392.09,1330,0.046682999999999995
3596,11,1,10,1509.17,1450,0.040805
3597,13,1,10,1690.63,1642,0.029613999999999998
3598,14,1,10,1784.6,1742,0.024454
3599,15,1,10,1877.85,1842,0.019463
3600,16,1,10,2016.56,2002,0.007272
3601,17,1,10,2141.94,2132,0.004664
3602,20,1,10,2506.63,2507,0.000147
3603,21,1,10,2701.9,2692,0.003679
3604,22,1,10,2757.09,2752,0.0018510000000000002
3605,0,2,3,111.53,110,0.013928999999999999
3606,1,2,3,281.6,310,0.0916
3607,2,2,3,477.0,500,0.045989999999999996
3608,3,2,3,627.61,679,0.07568899999999999
3609,4,2,3,677.35,730,0.072121
3610,5,2,3,792.72,850,0.067388
3611,6,2,3,847.66,904,0.062324
3612,7,2,3,1012.61,1066,0.050082999999999996
3613,8,2,3,1091.38,1145,0.046832
3614,9,2,3,1215.89,1300,0.064698
3615,11,2,3,1361.47,1440,0.054535
3616,13,2,3,1488.95,1564,0.047985
3617,14,2,3,1617.53,1702,0.04963
3618,15,2,3,1715.52,1804,0.049045
3619,16,2,3,1854.56,1964,0.055723
3620,17,2,3,2021.26,2134,0.052832000000000004
3621,18,2,3,2169.38,2275,0.046428
3622,19,2,3,2283.58,2374,0.03809
3623,20,2,3,2650.86,2724,0.026849
3624,21,2,3,2865.06,2934,0.023497999999999998
3625,22,2,4,2935.95,3014,0.025897000000000003
3626,0,2,9,191.45,200,0.042742
3627,1,2,9,313.65,310,0.011779000000000001
3628,2,2,9,473.46,470,0.007365999999999999
3629,3,2,9,700.77,740,0.053017999999999996
3630,4,2,9,763.97,800,0.04504
3631,5,2,9,861.78,889,0.030619
3632,6,2,9,959.54,989,0.029789
3633,7,2,9,1102.77,1140,0.032657
3634,8,2,9,1195.47,1240,0.035914
3635,9,2,9,1356.8,1409,0.037051
3636,10,2,10,1450.39,1509,0.038843
3637,11,2,10,1586.04,1639,0.032312
3638,13,2,10,1747.92,1810,0.034296
3639,14,2,10,1885.75,1950,0.032947000000000004
3640,15,2,10,2003.41,2070,0.032171
3641,16,2,10,2128.75,2219,0.040669
3642,17,2,10,2238.64,2330,0.039212000000000004
3643,18,2,10,2369.9,2460,0.036627
3644,19,2,10,2457.24,2560,0.040142000000000004
3645,20,2,10,2736.39,2847,0.038853
3646,21,2,10,2902.66,3009,0.035341000000000004
3647,22,2,10,2956.35,3059,0.033556
3648,0,3,2,283.52,290,0.022347
3649,2,3,2,427.96,440,0.027360000000000002
3650,3,3,3,594.22,620,0.041582
3651,4,3,3,638.73,670,0.046667
3652,5,3,3,725.54,747,0.028734
3653,6,3,3,787.77,805,0.021398
3654,7,3,3,937.42,955,0.018412
3655,8,3,3,1008.77,1020,0.011006
3656,9,3,3,1209.02,1210,0.0008089999999999999
3657,11,3,3,1334.14,1340,0.004372999999999999
3658,14,3,3,1509.35,1520,0.0070079999999999995
3659,15,3,3,1616.7,1630,0.008158
3660,16,3,3,1740.08,1750,0.005668
3661,17,3,3,1877.26,1890,0.00674
3662,18,3,3,1957.49,1970,0.006351
3663,19,3,3,2062.34,2090,0.013234000000000001
3664,20,3,3,2540.07,2600,0.023052
3665,21,3,3,2783.58,2810,0.009403
3666,22,3,3,2857.28,2880,0.007887
3667,0,3,9,228.75,230,0.0054340000000000005
3668,1,3,9,425.54,430,0.010367
3669,2,3,9,613.18,600,0.021961
3670,3,3,9,846.07,890,0.049356
3671,4,3,9,945.78,990,0.044663
3672,5,3,9,1060.8,1100,0.035635
3673,6,3,9,1125.91,1165,0.033556
3674,7,3,9,1268.19,1297,0.022211
3675,8,3,9,1342.78,1370,0.019868
3676,9,3,9,1546.73,1590,0.027213
3677,11,3,9,1648.12,1690,0.024779
3678,13,3,10,1806.59,1850,0.023465
3679,14,3,10,1935.02,1990,0.027627999999999996
3680,15,3,10,2016.7,2060,0.021021
3681,16,3,10,2172.07,2210,0.017165
3682,17,3,10,2275.39,2320,0.019226
3683,18,3,10,2393.09,2430,0.015188
3684,19,3,10,2508.61,2540,0.012356
3685,20,3,10,2747.96,2757,0.003279
3686,21,3,10,2974.43,2990,0.005209
3687,22,3,10,3046.86,3067,0.006568000000000001
3688,0,3,14,178.0,190,0.063136
3689,1,3,14,303.19,320,0.052530999999999994
3690,2,3,14,467.21,480,0.026639999999999997
3691,3,3,14,622.86,610,0.021085
3692,4,3,14,676.7,670,0.010004
3693,5,3,14,765.24,750,0.020315
3694,6,3,14,835.39,820,0.018769
3695,7,3,14,982.51,970,0.012894
3696,8,3,14,1057.35,1050,0.006997
3697,9,3,14,1226.55,1240,0.010851000000000001
3698,11,3,14,1336.0,1350,0.010367
3699,13,3,14,1452.82,1468,0.010342
3700,14,3,14,1521.76,1528,0.004085
3701,15,3,14,1597.27,1628,0.018877
3702,16,3,14,1789.47,1828,0.021075
3703,17,3,14,1895.44,1938,0.021961
3704,18,3,14,2009.88,2058,0.023382
3705,19,3,15,2114.93,2178,0.028957999999999998
3706,20,3,15,2387.51,2458,0.028678
3707,21,3,15,2566.89,2618,0.019524
3708,22,3,15,2636.55,2678,0.015479
3709,0,4,3,175.34,180,0.025894
3710,1,4,3,309.3,310,0.002262
3711,2,4,3,520.31,540,0.036470999999999996
3712,3,4,3,649.19,720,0.098343
3713,4,4,3,699.44,770,0.091641
3714,5,4,3,803.46,860,0.065746
3715,6,4,3,865.42,920,0.059327
3716,7,4,3,1022.52,1080,0.053223
3717,8,4,3,1087.81,1150,0.054076
3718,9,4,3,1277.0,1330,0.039847
3719,10,4,3,1351.41,1410,0.041554
3720,11,4,3,1453.08,1510,0.037697
3721,13,4,3,1621.58,1673,0.030737
3722,14,4,3,1721.12,1793,0.040087
3723,15,4,3,1790.56,1863,0.038882
3724,16,4,3,1918.07,1983,0.032744999999999996
3725,17,4,3,2012.8,2093,0.038318
3726,18,4,3,2128.79,2213,0.038051
3727,19,4,3,2251.45,2353,0.043158999999999996
3728,20,4,3,2557.62,2633,0.028627999999999997
3729,21,4,3,2786.1,2873,0.030246
3730,0,4,11,130.11,130,0.000825
3731,1,4,11,246.57,240,0.027395
3732,2,4,11,352.72,360,0.02023
3733,3,4,11,584.08,657,0.110982
3734,4,4,11,676.13,730,0.073791
3735,5,4,11,772.11,840,0.080821
3736,6,4,11,851.59,920,0.074361
3737,7,4,11,1012.26,1080,0.062722
3738,9,4,11,1166.09,1220,0.04419
3739,11,4,11,1334.23,1380,0.033167
3740,12,4,11,1364.19,1410,0.032492
3741,14,4,11,1581.34,1630,0.029855
3742,15,4,11,1661.33,1690,0.016965
3743,16,4,11,1813.27,1838,0.013453999999999999
3744,17,4,11,1963.82,1970,0.003135
3745,18,4,12,2088.42,2110,0.01023
3746,19,4,12,2219.12,2240,0.009321
3747,22,4,12,2297.28,2330,0.014041999999999999
3748,0,10,9,156.17,170,0.08138
3749,2,10,9,309.64,330,0.061704999999999996
3750,3,10,9,551.79,570,0.03195
3751,4,10,10,630.65,660,0.044467
3752,5,10,10,729.31,765,0.046658
3753,6,10,10,802.2,840,0.044995
3754,7,10,10,962.94,1010,0.046596
3755,8,10,10,1033.51,1079,0.042157
3756,9,10,10,1150.57,1220,0.056912
3757,10,10,10,1243.91,1320,0.057645
3758,11,10,10,1370.7,1450,0.054689999999999996
3759,12,10,10,1400.56,1480,0.053676999999999996
3760,13,10,10,1551.38,1620,0.042361
3761,14,10,10,1726.42,1800,0.040875
3762,15,10,10,1797.65,1870,0.038689999999999995
3763,16,10,10,1924.5,1978,0.027045
3764,17,10,10,2042.97,2090,0.022502
3765,18,10,10,2132.72,2170,0.01718
3766,19,10,10,2249.72,2300,0.021862
3767,20,10,10,2605.62,2650,0.016747
3768,21,10,10,2786.56,2870,0.029073
3769,22,10,10,2850.47,2930,0.027144
3770,0,10,14,125.8,140,0.10141
3771,1,10,14,318.03,330,0.036284
3772,3,10,14,507.69,530,0.042099
3773,4,10,15,581.05,620,0.062825
3774,5,10,15,678.14,720,0.058137
3775,6,10,15,737.41,778,0.052177999999999995
3776,7,10,15,875.11,920,0.048789
3777,8,10,15,943.08,988,0.045466
3778,9,10,15,1069.64,1120,0.044967
3779,10,10,15,1133.78,1180,0.039166
3780,11,10,15,1253.91,1300,0.035456
3781,13,10,15,1407.47,1451,0.030003
3782,14,10,15,1548.87,1591,0.02648
3783,15,10,15,1617.11,1671,0.032253
3784,16,10,15,1732.61,1771,0.021675
3785,17,10,15,1865.09,1901,0.018892
3786,18,10,15,1979.42,2021,0.020576
